Monocyte,NK,B,DC,T_cell
0.23907461414270012,0.0,0.23320977627122677,0.0,0.527715609586073
0.2332593539313442,0.0,0.21652958306758485,0.19468069307936955,0.35553036992170134
0.44955754164017087,0.06479917541489773,0.17676339890888793,0.0,0.3088798840360434
0.3165957039819783,0.0,0.32904504846340166,0.010809130572098154,0.3435501169825219
0.06602861005893533,0.06706542783143189,0.2755675330357752,0.22412381733879008,0.36721461173506753
0.256292647687271,0.009145481628757772,0.25619168589953056,0.06467878605693632,0.4136913987275044
0.27321268738058785,0.10614628742156557,0.27651542032782583,0.0,0.34412560487002075
0.14352622677252716,0.22834766305802687,0.4407519641759209,0.0,0.18737414599352512
0.0,0.006083623989351406,0.21694685103400096,0.0,0.7769695249766477
0.2001618000002272,0.024590903420786372,0.5707706281383893,0.0,0.20447666844059714
0.11575974734819855,0.034670611502473275,0.3021570931122055,0.046221065459204944,0.5011914825779179
0.09920530222892675,0.007113692842812763,0.5169762402834029,0.0,0.37670476464485747
0.10135619552748013,0.13875459363048157,0.1671671352781292,0.0,0.5927220755639091
0.14433370485233266,0.05637671248105475,0.2647465121131935,0.04795780125618039,0.4865852692972387
0.09247346425859677,0.1102175390741818,0.24851700786048825,0.29569735810037595,0.2530946307063573
0.16621253417081583,0.0,0.24993738053746328,0.0,0.5838500852917209
0.16954288814588175,0.11367234276639515,0.33519473413610573,0.08906648660889946,0.29252354834271804
0.0,0.0791392189109551,0.47375201094508373,0.0,0.44710877014396117
0.19015018972974831,0.10061436764539335,0.2825001674242019,0.2959456249934444,0.13078965020721206
0.08641498862498943,0.019192838322513252,0.2856102076273184,0.02988084927119471,0.5789011161539842
0.33792034655907166,0.0,0.2957645150733802,0.0,0.3663151383675481
0.14560711159094056,0.016991434370111556,0.4542315869949438,0.0,0.38316986704400413
0.18830410135409054,0.1895306296695994,0.2463879658703922,0.0,0.37577730310591795
0.04981356638146388,0.0,0.375602941929996,0.0,0.5745834916885402
0.048341582226605485,0.0,0.43652438299701424,0.0,0.5151340347763803
0.4024642722166343,0.11733457872908841,0.07613761778016792,0.0,0.4040635312741094
0.5256361787743714,0.030881276498083525,0.18736216408811454,0.0,0.25612038063943054
0.6037872511670399,0.07717448017241785,0.14353284741935532,0.0,0.1755054212411869
0.15002616531948218,0.13389912991717373,0.32907828797710775,0.0,0.38699641678623636
0.4072303215207045,0.07938489390525183,0.24176137053540256,0.0,0.271623414038641
0.1407968227159284,0.05866173172024062,0.23795989437459758,0.15977942936001666,0.40280212182921676
0.42288165297782004,0.08591625542983172,0.11753659379441785,0.0,0.3736654977979303
0.013130003036952173,0.05085334274372748,0.2657290272734373,0.0,0.6702876269458831
0.08357330590094492,0.0,0.49372292612205493,0.005009957131047822,0.41769381084595236
0.35259711669211474,0.0071161498539488105,0.23486055629982872,0.0,0.4054261771541079
0.16801009281987628,0.07896138577470468,0.25764374786755845,0.21265873728064766,0.282726036257213
0.0,0.23795879911423964,0.15581701721959582,0.0,0.6062241836661646
0.08727296254988802,0.07733962110585792,0.37588328479113775,0.0,0.45950413155311637
0.3351547427067065,0.02702711022598959,0.20555636617702766,0.11595495170252032,0.31630682918775593
0.055140743793976786,0.04819325557757689,0.24089036196423774,0.37330401480215375,0.2824716238620548
0.36179796192227104,0.0,0.293494233454976,0.0,0.3447078046227531
0.16712360165834084,0.0,0.2743606181970828,0.0,0.5585157801445764
0.16025910518780395,0.0,0.29735375806003844,0.18986167059251421,0.35252546615964336
0.19598761061903938,0.13201602700999968,0.3713313767297601,0.0,0.3006649856412008
0.14184466584880595,0.019876539503388756,0.2559579873014725,0.0,0.5823208073463327
0.17943799828369084,0.0,0.3424858365883314,0.12486757514140114,0.3532085899865766
0.06482854226750895,0.016248836205666205,0.3698978505066552,0.0,0.5490247710201697
0.06412639201644645,0.07895709816430084,0.2426684746427184,0.282784302852184,0.3314637323243504
0.4544883032165587,0.0448802755923745,0.08913060510884006,0.0,0.41150081608222666
0.12260334503328657,0.008284250460340235,0.24204110000349416,0.0,0.6270713045028791
0.16202739232372487,0.0,0.4011444948172556,0.1654542454833737,0.27137386737564584
0.6357554118967249,0.019612247548649896,0.05169605769490387,0.0,0.29293628285972134
0.2955005094451576,0.0418467699331111,0.2230389485061709,0.21960464636055035,0.22000912575501003
0.18349652106161923,0.08352005139982818,0.3962647966098707,0.0,0.336718630928682
0.051050792126049724,0.0029914146348044837,0.40104624159331337,0.11255998228955773,0.43235156935627467
0.14460725732530452,0.1939636531685734,0.2701984604563115,0.0,0.3912306290498106
0.09847195951902772,0.04546463685963229,0.42104412701029276,0.09504793610358064,0.3399713405074667
0.7128996468603428,0.056582562993360196,0.05037301587906508,0.0,0.18014477426723208
0.3495108603018499,0.031127620268729287,0.17268778536974932,0.0,0.4466737340596715
0.0,0.04614040388764052,0.6542283289483491,0.0,0.29963126716401023
0.26523421506645395,0.015386768861824308,0.2859142368388701,0.21287931772925664,0.22058546150359498
0.15809342365830117,0.01925346072195887,0.47364559098681397,0.10140595562193062,0.2476015690109953
0.20323791789593754,0.008277977699826675,0.19476449807791454,0.0,0.5937196063263213
0.17338304039319796,0.006079587050137406,0.13612656326051487,0.0,0.6844108092961497
0.4016421714403254,0.056736038752901584,0.10466033795441677,0.0,0.43696145185235624
0.223546629873497,0.0,0.30388732321988654,0.0,0.47256604690661647
0.22639123534904854,0.0,0.3589151866540462,0.05262681817435211,0.3620667598225531
0.2665888374083357,0.0,0.22230741747155253,0.004576640205063601,0.5065271049150482
0.12301685175192804,0.17942735528282883,0.32419861970687336,0.0841831559542211,0.2891740173041486
0.3762897868611262,0.0,0.2270875425370644,0.0,0.3966226706018094
0.05003812439488916,0.0,0.5362750512597969,0.0,0.41368682434531395
0.0,0.04660031332237311,0.6359954553079017,0.0,0.31740423136972523
0.19675405038929958,0.11581309118767677,0.25117670346279264,0.04647737015147796,0.389778784808753
0.07743193483729396,0.201993808787297,0.12677725544848684,0.0,0.5937970009269222
0.21244400779583744,0.10394832340758516,0.2090297507200709,0.0,0.4745779180765064
0.07031215591687168,0.0,0.28487373114464337,0.023651419076581574,0.6211626938619035
